Unnamed: 0,Date,DE0005089031_Open,DE0005089031_proz,DE0005093108_Open,DE0005093108_proz,DE0005102008_Open,DE0005102008_proz,DE0005104400_Open,DE0005104400_proz,DE0005140008_Open,DE0005140008_proz,DE0005158703_Open,DE0005158703_proz,DE0005190003_Open,DE0005190003_proz,DE0005194062_Open,DE0005194062_proz,DE0005200000_Open,DE0005200000_proz,DE0005313704_Open,DE0005313704_proz,DE0005403901_Open,DE0005403901_proz,DE0005408116_Open,DE0005408116_proz,DE0005419105_Open,DE0005419105_proz,DE0005439004_Open,DE0005439004_proz,DE0005470306_Open,DE0005470306_proz,DE0005470405_Open,DE0005470405_proz,DE0005493365_Open,DE0005493365_proz,DE0005545503_Open,DE0005545503_proz,DE0005550636_Open,DE0005550636_proz,DE0005552004_Open,DE0005552004_proz,DE0005557508_Open,DE0005557508_proz,DE0005565204_Open,DE0005565204_proz,DE0005659700_Open,DE0005659700_proz,DE0005664809_Open,DE0005664809_proz,DE0005772206_Open,DE0005772206_proz,DE0005773303_Open,DE0005773303_proz,DE0005785604_Open,DE0005785604_proz,DE0005785802_Open,DE0005785802_proz,DE0005800601_Open,DE0005800601_proz,DE0005810055_Open,DE0005810055_proz,DE0005909006_Open,DE0005909006_proz,DE0006047004_Open,DE0006047004_proz,DE0006048432_Open,DE0006048432_proz,DE0006062144_Open,DE0006062144_proz,DE0006070006_Open,DE0006070006_proz,DE0006083405_Open,DE0006083405_proz,DE0006095003_Open,DE0006095003_proz,DE0006200108_Open,DE0006200108_proz,DE0006202005_Open,DE0006202005_proz,DE0006219934_Open,DE0006219934_proz,DE0006231004_Open,DE0006231004_proz,DE0006305006_Open,DE0006305006_proz,DE0006335003_Open,DE0006335003_proz,DE0006452907_Open,DE0006452907_proz,DE0006599905_Open,DE0006599905_proz,DE0006602006_Open,DE0006602006_proz,DE0006632003_Open,DE0006632003_proz,DE0006766504_Open,DE0006766504_proz,DE0006916604_Open,DE0006916604_proz,DE0006969603_Open,DE0006969603_proz,DE0007010803_Open,DE0007010803_proz,DE0007030009_Open,DE0007030009_proz,DE0007037129_Open,DE0007037129_proz,DE0007074007_Open,DE0007074007_proz,DE0007100000_Open,DE0007100000_proz,DE0007164600_Open,DE0007164600_proz,DE0007165631_Open,DE0007165631_proz,DE0007231326_Open,DE0007231326_proz,DE0007236101_Open,DE0007236101_proz,DE0007257503_Open,DE0007257503_proz,DE0007274136_Open,DE0007274136_proz,DE0007276503_Open,DE0007276503_proz,DE0007297004_Open,DE0007297004_proz,DE0007314007_Open,DE0007314007_proz,DE0007446007_Open,DE0007446007_proz,DE0007461006_Open,DE0007461006_proz,DE0007480204_Open,DE0007480204_proz,DE0007493991_Open,DE0007493991_proz,DE0007500001_Open,DE0007500001_proz,DE0007664039_Open,DE0007664039_proz,DE0008019001_Open,DE0008019001_proz,DE0008232125_Open,DE0008232125_proz,DE0008303504_Open,DE0008303504_proz,DE0008402215_Open,DE0008402215_proz,DE0008404005_Open,DE0008404005_proz,DE0008430026_Open,DE0008430026_proz,DE000A0D9PT0_Open,DE000A0D9PT0_proz,DE000A0DJ6J9_Open,DE000A0DJ6J9_proz,DE000A0HN5C6_Open,DE000A0HN5C6_proz,DE000A0JBPG2_Open,DE000A0JBPG2_proz,DE000A0JL9W6_Open,DE000A0JL9W6_proz,DE000A0LD6E6_Open,DE000A0LD6E6_proz,DE000A0TGJ55_Open,DE000A0TGJ55_proz,DE000A0WMPJ6_Open,DE000A0WMPJ6_proz,DE000A0Z23Q5_Open,DE000A0Z23Q5_proz,DE000A0Z2ZZ5_Open,DE000A0Z2ZZ5_proz,DE000A12DM80_Open,DE000A12DM80_proz,DE000A13SX22_Open,DE000A13SX22_proz,DE000A161408_Open,DE000A161408_proz,DE000A161N30_Open,DE000A161N30_proz,DE000A1DAHH0_Open,DE000A1DAHH0_proz,DE000A1EWWW0_Open,DE000A1EWWW0_proz,DE000A1H8BV3_Open,DE000A1H8BV3_proz,DE000A1J5RX9_Open,DE000A1J5RX9_proz,DE000A1ML7J1_Open,DE000A1ML7J1_proz,DE000A1MMCC8_Open,DE000A1MMCC8_proz,DE000A1PHFF7_Open,DE000A1PHFF7_proz,DE000A1X3XX4_Open,DE000A1X3XX4_proz,DE000A288904_Open,DE000A288904_proz,DE000A2E4K43_Open,DE000A2E4K43_proz,DE000A2GS401_Open,DE000A2GS401_proz,DE000A2GS5D8_Open,DE000A2GS5D8_proz,DE000A2LQ884_Open,DE000A2LQ884_proz,DE000A2NB601_Open,DE000A2NB601_proz,DE000A2NBX80_Open,DE000A2NBX80_proz,DE000A2TSL71_Open,DE000A2TSL71_proz,DE000A2YN900_Open,DE000A2YN900_proz,DE000A3CNK42_Open,DE000A3CNK42_proz,DE000A3E5D64_Open,DE000A3E5D64_proz,DE000A3H2200_Open,DE000A3H2200_proz,DE000A3H2333_Open,DE000A3H2333_proz,DE000A3H3LL2_Open,DE000A3H3LL2_proz,DE000BASF111_Open,DE000BASF111_proz,DE000BAY0017_Open,DE000BAY0017_proz,DE000BFB0019_Open,DE000BFB0019_proz,DE000CBK1001_Open,DE000CBK1001_proz,DE000DTR0CK8_Open,DE000DTR0CK8_proz,DE000DWS1007_Open,DE000DWS1007_proz,DE000ENAG999_Open,DE000ENAG999_proz,DE000ENER6Y0_Open,DE000ENER6Y0_proz,DE000EVNK013_Open,DE000EVNK013_proz,DE000FTG1111_Open,DE000FTG1111_proz,DE000HAG0005_Open,DE000HAG0005_proz,DE000JST4000_Open,DE000JST4000_proz,DE000KBX1006_Open,DE000KBX1006_proz,DE000KC01000_Open,DE000KC01000_proz,DE000KGX8881_Open,DE000KGX8881_proz,DE000KSAG888_Open,DE000KSAG888_proz,DE000LEG1110_Open,DE000LEG1110_proz,DE000NWRK013_Open,DE000NWRK013_proz,DE000PAH0038_Open,DE000PAH0038_proz,DE000PAT1AG3_Open,DE000PAT1AG3_proz,DE000PSM7770_Open,DE000PSM7770_proz,DE000SAFH001_Open,DE000SAFH001_proz,DE000SHA0159_Open,DE000SHA0159_proz,DE000SHL1006_Open,DE000SHL1006_proz,DE000STRA555_Open,DE000STRA555_proz,DE000SYM9999_Open,DE000SYM9999_proz,DE000TLX1005_Open,DE000TLX1005_proz,DE000TRAT0N7_Open,DE000TRAT0N7_proz,DE000UNSE018_Open,DE000UNSE018_proz,DE000VTSC017_Open,DE000VTSC017_proz,DE000WACK012_Open,DE000WACK012_proz,DE000WAF3001_Open,DE000WAF3001_proz,DE000WCH8881_Open,DE000WCH8881_proz,DE000ZAL1111_Open,DE000ZAL1111_proz,DE000ZEAL241_Open,DE000ZEAL241_proz,GB00BZ09BD16_Open,GB00BZ09BD16_proz,LU0061462528_Open,LU0061462528_proz,LU0775917882_Open,LU0775917882_proz,LU1066226637_Open,LU1066226637_proz,LU1250154413_Open,LU1250154413_proz,LU1673108939_Open,LU1673108939_proz,LU1704650164_Open,LU1704650164_proz,LU2333210958_Open,LU2333210958_proz,NL0000235190_Open,NL0000235190_proz,NL0009538784_Open,NL0009538784_proz,NL0012044747_Open,NL0012044747_proz,NL0012169213_Open,NL0012169213_proz,US00486H1059_Open,US00486H1059_proz,US00507V1098_Open,US00507V1098_proz,US00724F1012_Open,US00724F1012_proz,US0079031078_Open,US0079031078_proz,US0090661010_Open,US0090661010_proz,US0162551016_Open,US0162551016_proz,US02079K1079_Open,US02079K1079_proz,US02079K3059_Open,US02079K3059_proz,US0231351067_Open,US0231351067_proz,US0255371017_Open,US0255371017_proz,US0258161092_Open,US0258161092_proz,US0311621009_Open,US0311621009_proz,US0326541051_Open,US0326541051_proz,US03662Q1058_Open,US03662Q1058_proz,US0378331005_Open,US0378331005_proz,US0382221051_Open,US0382221051_proz,US0463531089_Open,US0463531089_proz,US0527691069_Open,US0527691069_proz,US0530151036_Open,US0530151036_proz,US0567521085_Open,US0567521085_proz,US09062X1037_Open,US09062X1037_proz,US09075V1026_Open,US09075V1026_proz,US0970231058_Open,US0970231058_proz,US09857L1089_Open,US09857L1089_proz,US11135F1012_Open,US11135F1012_proz,US1264081035_Open,US1264081035_proz,US1273871087_Open,US1273871087_proz,US1491231015_Open,US1491231015_proz,US16119P1084_Open,US16119P1084_proz,US1667641005_Open,US1667641005_proz,US17275R1023_Open,US17275R1023_proz,US1729081059_Open,US1729081059_proz,US1912161007_Open,US1912161007_proz,US1924461023_Open,US1924461023_proz,US20030N1019_Open,US20030N1019_proz,US21037T1097_Open,US21037T1097_proz,US2172041061_Open,US2172041061_proz,US22160K1051_Open,US22160K1051_proz,US22788C1053_Open,US22788C1053_proz,US23804L1035_Open,US23804L1035_proz,US2521311074_Open,US2521311074_proz,US2546871060_Open,US2546871060_proz,US2561631068_Open,US2561631068_proz,US2567461080_Open,US2567461080_proz,US2605571031_Open,US2605571031_proz,US2786421030_Open,US2786421030_proz,US2855121099_Open,US2855121099_proz,US30303M1027_Open,US30303M1027_proz,US3119001044_Open,US3119001044_proz,US3377381088_Open,US3377381088_proz,US34959E1091_Open,US34959E1091_proz,US35137L1052_Open,US35137L1052_proz,US3755581036_Open,US3755581036_proz,US38141G1040_Open,US38141G1040_proz,US4370761029_Open,US4370761029_proz,US4385161066_Open,US4385161066_proz,US45168D1046_Open,US45168D1046_proz,US4523271090_Open,US4523271090_proz,US4581401001_Open,US4581401001_proz,US4592001014_Open,US4592001014_proz,US4612021034_Open,US4612021034_proz,US46120E6023_Open,US46120E6023_proz,US46625H1005_Open,US46625H1005_proz,US47215P1066_Open,US47215P1066_proz,US4781601046_Open,US4781601046_proz,US4824801009_Open,US4824801009_proz,US49271V1008_Open,US49271V1008_proz,US5007541064_Open,US5007541064_proz,US5128071082_Open,US5128071082_proz,US5494981039_Open,US5494981039_proz,US5500211090_Open,US5500211090_proz,US5719032022_Open,US5719032022_proz,US5738741041_Open,US5738741041_proz,US57667L1070_Open,US57667L1070_proz,US5801351017_Open,US5801351017_proz,US58733R1023_Open,US58733R1023_proz,US58933Y1055_Open,US58933Y1055_proz,US5949181045_Open,US5949181045_proz,US5950171042_Open,US5950171042_proz,US5951121038_Open,US5951121038_proz,US60770K1079_Open,US60770K1079_proz,US6092071058_Open,US6092071058_proz,US61174X1090_Open,US61174X1090_proz,US64110L1061_Open,US64110L1061_proz,US64110W1027_Open,US64110W1027_proz,US6541061031_Open,US6541061031_proz,US67066G1040_Open,US67066G1040_proz,US67103H1077_Open,US67103H1077_proz,US6792951054_Open,US6792951054_proz,US6795801009_Open,US6795801009_proz,US6937181088_Open,US6937181088_proz,US6974351057_Open,US6974351057_proz,US7043261079_Open,US7043261079_proz,US70450Y1038_Open,US70450Y1038_proz,US7134481081_Open,US7134481081_proz,US7223041028_Open,US7223041028_proz,US7427181091_Open,US7427181091_proz,US7475251036_Open,US7475251036_proz,US75886F1075_Open,US75886F1075_proz,US7782961038_Open,US7782961038_proz,US79466L3024_Open,US79466L3024_proz,US81181C1045_Open,US81181C1045_proz,US82968B1035_Open,US82968B1035_proz,US83088M1027_Open,US83088M1027_proz,US8486371045_Open,US8486371045_proz,US8552441094_Open,US8552441094_proz,US8716071076_Open,US8716071076_proz,US8725901040_Open,US8725901040_proz,US88160R1014_Open,US88160R1014_proz,US8825081040_Open,US8825081040_proz,US88579Y1010_Open,US88579Y1010_proz,US89417E1091_Open,US89417E1091_proz,US91324P1021_Open,US91324P1021_proz,US92343E1029_Open,US92343E1029_proz,US92343V1044_Open,US92343V1044_proz,US92345Y1064_Open,US92345Y1064_proz,US92532F1003_Open,US92532F1003_proz,US92556V1061_Open,US92556V1061_proz,US92826C8394_Open,US92826C8394_proz,US9311421039_Open,US9311421039_proz,US9314271084_Open,US9314271084_proz,US98138H1014_Open,US98138H1014_proz,US98389B1008_Open,US98389B1008_proz,US98980G1022_Open,US98980G1022_proz,US98980L1017_Open,US98980L1017_proz,USN070592100_Open,USN070592100_proz,Woche,Jahrestag,Tag,Wochentag,Stunde,Minute,index
0,2023-07-11,12.539999961853027,5.891717726079082,109.1999969482422,2.2388074572778693,16.5,0.2493703609455,204.0,1.980198019801982,9.420000076293944,-0.3587674989974698,36.7400016784668,1.5973505767588714,107.0,0.8640102741745537,37.75,0.0,116.5500030517578,0.2591819021665831,98.86000061035156,2.2277227722772297,94.4000015258789,1.880880991805367,33.45000076293945,-1.0479109964925293,25.5,1.568625955020675,68.0199966430664,1.223058145250655,57.95000076293945,1.1784460105396022,28.850000381469727,1.91387375790113,162.8000030517578,1.977034939025657,9.5600004196167,4.682630374776164,47.0,-1.4705818711795882,44.72499847412109,0.582544251199435,19.40999984741211,0.925441597771659,28.440000534057617,1.6475611863025377,34.68000030517578,1.0446912940104358,21.200000762939453,2.250349479386826,48.08000183105469,1.7384109227920108,48.7400016784668,1.8708515837938755,24.75,2.674651084630386,43.560001373291016,4.6031806445195,26.36000061035156,1.2917939077892626,162.0,1.6578003098531635,34.41999816894531,1.5428597586495618,68.83999633789062,2.838296540863694,69.91999816894531,0.5107732176655944,47.75,1.2005048448182176,77.69999694824219,0.94816689566104,69.0999984741211,2.249630461591656,14.850000381469728,1.8468744942211843,24.299999237060547,2.301260055179033,32.099998474121094,2.2896091752912406,33.220001220703125,2.4477602830573764,36.6349983215332,3.155000513335793,5.21999979019165,2.376425752106326,106.9000015258789,1.8060851530382616,63.380001068115234,3.795854926882236,146.4499969482422,1.6638349393834906,36.72999954223633,1.823620409190108,28.3799991607666,-3.210850887733652,79.9000015258789,2.9780926720728296,148.0,1.4925456568039452,52.86000061035156,2.8676424905091924,623.5,4.77326968973748,252.8000030517578,0.6382154459483091,38.880001068115234,0.3594335992456399,58.20000076293945,0.347223555968168,72.29000091552734,0.317771989032134,123.0199966430664,1.9168295627877363,310.8999938964844,0.7378850506560397,105.9000015258789,5.576553616542035,145.4600067138672,2.246882364223901,2.344000101089477,5.775571990656436,148.39999389648438,2.6990553862136446,208.5,0.9708737864077666,17.290000915527344,1.5276158747882906,1.4550000429153442,2.600957460314968,14.020000457763672,0.5714280264718097,18.84000015258789,3.931986095205288,20.75,0.6976726443268522,41.81999969482422,0.9038944936788028,7.239999771118164,3.6278050331607137,122.5199966430664,0.6680786288870033,6.840000152587891,1.5884426519499284,9.142000198364258,-0.4872070785844062,8.800000190734863,3.2878512541157923,187.1999969482422,1.3419216097948494,206.6000061035156,1.5636275701533586,327.8999938964844,0.882002591766673,229.1000061035156,0.3978820368770286,95.6999969482422,0.1063247962533875,20.21999931335449,3.0977705439267256,12.880000114440918,2.1909287362748,39.150001525878906,2.158636061891928,110.5,1.774044400512298,19.709999084472656,5.588531683920062,29.34000015258789,4.065039170426754,116.1999969482422,-0.3527350268929474,22.799999237060547,1.231313498081632,55.08000183105469,2.2743651386807784,71.5,0.9817628587393656,24.799999237060547,1.2113575677082933,27.600000381469727,0.0,70.26000213623047,1.08107322026203,169.5,1.468362862229533,16.110000610351562,0.4366793002231972,2.378999948501587,2.2064935217045223,17.940000534057617,4.970129946285495,16.520000457763672,1.6969738584576175,71.5199966430664,3.0629049234118577,4.889999866485596,0.0,44.77999877929688,2.9268286906520613,39.400001525878906,4.599425330485518,31.780000686645508,0.0633326719822413,44.02000045776367,0.921653679996126,8.017999649047852,5.08145185729989,30.559999465942383,1.0781660765967649,5.639999866485596,0.3448272460139234,8.640000343322754,1.8202485563876936,14.100000381469728,1.951043726998392,4.432000160217285,36.62002728902807,35.459999084472656,2.0498662319813565,84.0,0.5865102639296182,6.320000171661377,2.218698379637796,33.439998626708984,0.2992288877839755,45.209999084472656,2.5452546966392875,49.505001068115234,0.2710265364609832,7.505000114440918,0.537633891739131,10.5,0.2757328369084488,32.83000183105469,1.0706708581272206,27.200000762939453,1.3698668754528187,11.25,1.4159278293047972,15.279999732971191,1.931260776832211,17.514999389648438,2.74466783155769,8.970000267028809,2.0101630462890263,30.920000076293945,1.65184391780564,49.400001525878906,1.0060362018602609,65.31999969482422,1.4058651201443118,8.460000038146973,-0.1182060146187269,34.36000061035156,3.060329918488236,16.610000610351562,-0.8960550811301093,53.18000030517578,5.991959588461504,124.8000030517578,0.0,52.77999877929688,1.246223298379201,10.979999542236328,-2.5316516819373858,8.210000038146973,1.4929033585503235,12.300000190734863,3.398058964079742,5.489999771118164,2.2727272727272707,50.34000015258789,0.7401458680969419,58.400001525878906,4.9036832339441006,93.9000015258789,1.4173855774424204,51.650001525878906,1.1605386175374877,18.90999984741211,2.26196896369566,5.03000020980835,0.6708839345577644,75.69999694824219,0.8713157361583512,21.850000381469727,1.6241317580550696,68.9000015258789,5.926476905943479,127.6999969482422,3.5394810919808783,25.299999237060547,10.507944894414688,33.0,0.0,4697.0,0.0,36.5,1.1551104562570913,7.045000076293945,3.933751949635456,51.75,2.1215088161813167,0.5879999995231628,-2.343747817212672,1.1894999742507937,11.529130228342698,33.63999938964844,-1.3896917472881354,11.09000015258789,2.094722272308936,132.39999389648438,0.9225659180467805,210.8000030517578,0.4313835862878257,105.0,-2.115655883669343,45.20000076293945,1.3719910719704798,10.420000076293944,3.256706573310097,82.55999755859375,-1.0880293296102297,497.2799987792969,0.5190781725004312,111.66000366210938,2.9284963574986778,129.4499969482422,-0.3780638643700595,343.8999938964844,2.1422450354892097,116.76000213623048,1.6226350156868907,116.29000091552734,1.528086840408105,127.75,1.568569880112225,84.5,1.4182762942498428,172.5,-0.1775066191463392,223.8300018310547,0.8130045834304989,191.6600036621093,2.330451437214931,332.5199890136719,0.9379134817701472,189.1600036621093,0.8985550962107736,140.17999267578125,0.9668521769842008,65.01000213623047,2.482270421216448,207.58999633789065,1.5420911225654477,224.83999633789065,-0.6140115556442338,2450.989990234375,2.4891986506967,280.0,-0.7933109097180702,97.81999969482422,0.3259980469496826,212.9199981689453,-0.7542484631177904,2739.919921875,0.1821537880742907,881.1099853515625,0.8956436169598181,33.779998779296875,-0.7106949221601822,234.1300048828125,0.3752147299338482,249.83999633789065,0.2966185413865396,374.25,0.6548642038843422,156.0,0.9612979505434494,51.56999969482422,-2.6477307783936754,489.8399963378906,0.0608803232813315,59.459999084472656,0.537633891739131,66.7699966430664,-0.0148885623474703,41.97999954223633,0.7855316454167482,93.83999633789062,1.801607606237865,45.20500183105469,0.0993750332211718,527.5,1.5784278227376047,150.75,-3.090383056439105,102.0250015258789,0.4429380101176328,130.77000427246094,1.859332866604824,88.19999694824219,0.7375166810419387,51.18000030517578,0.0772815240040358,145.33999633789062,0.1084697092182285,53.5,1.2916556814997593,46.0,-1.0447796642318208,130.5399932861328,-1.3544022322520275,293.8999938964844,3.704444492415715,58.900001525878906,-0.3900942093075787,126.93000030517578,0.4567303258614874,78.61000061035156,-2.0428989790034824,33.845001220703125,-0.1778872638758311,75.48999786376953,0.3415587197250991,318.8299865722656,1.720265809547028,312.9100036621094,1.230627209875523,208.44000244140625,-0.1006043498186226,521.969970703125,2.1094722810030886,183.9900054931641,3.8578018296015593,32.81999969482422,2.0420430052712657,133.66000366210938,-1.1901265058463228,465.6499938964844,2.833725207018678,340.9200134277344,2.5006668492927764,146.33999633789062,0.4951809365120629,35.900001525878906,3.858965496900324,159.1300048828125,-0.3467206926987876,467.80999755859375,1.4342291678248298,31.56999969482422,-0.3822839573687231,35.58000183105469,0.3648533525706376,628.5499877929688,0.5133823195113907,8.0,-11.822660734937616,371.4400024414063,1.011910041825348,191.0,-0.6535606169095209,61.72999954223633,1.174576869370414,43.54999923706055,3.901025359317956,295.2900085449219,0.2951737619641292,1087.1500244140625,1.743081152849335,109.4800033569336,-1.131550839071993,331.0599975585937,1.4226880527450136,89.4800033569336,2.624730977309997,62.59999847412109,0.2987459842213047,123.44000244140624,3.1032514539922174,72.0,0.7194274800698341,56.33000183105469,1.2245638756060997,438.6499938964844,0.8723101275365908,97.36000061035156,4.206793169476275,105.6500015258789,0.344541157170064,424.80999755859375,3.5302444644832454,967.3300170898438,0.1725973494532739,69.8499984741211,0.509988141419293,374.3999938964844,-0.5689169049906129,85.01000213623047,0.1161106544812495,248.5800018310547,-7.029531486322426,116.62000274658205,0.3555088633106162,69.63999938964844,-0.042489956845626,184.3800048828125,-0.4402639294509458,1313.0,7.159177456207155,148.72999572753906,0.5199920738381936,117.8000030517578,1.548727232015645,707.9400024414062,0.2218051396295273,109.81999969482422,0.4684654442039804,222.0599975585937,2.7625811190197247,192.0,0.512820512820511,4.630000114440918,0.6276094488371298,112.56999969482422,1.4929364117872046,104.76000213623048,-1.2199759832589585,99.44000244140624,1.0490589371320749,446.1700134277344,0.6040560343622214,137.9199981689453,0.6213363024147656,268.6499938964844,0.8154422401772665,179.8300018310547,1.9852296429740512,98.73999786376952,-0.3434051024421403,168.7899932861328,-0.7194276449135728,462.3699951171875,-2.4174214364734103,221.0,0.9825509500279496,35.119998931884766,-0.3715377590142843,226.8000030517578,-0.1982781960341517,342.6300048828125,1.264121100154525,10.0,-0.0975632086032796,238.8099975585937,0.6900867350029483,154.77000427246094,0.25218196252208,29.950000762939453,-0.8177952322398152,222.2700042724609,-1.1862364364125022,62.83000183105469,1.0614733760778483,155.0,-6.58796848773795,67.73999786376953,0.0860412816551692,708.9199829101562,2.8170191988031945,28,192,11,Tuesday,0,0,
