,Date,DE0005089031_Open,DE0005089031_proz,DE0005093108_Open,DE0005093108_proz,DE0005102008_Open,DE0005102008_proz,DE0005104400_Open,DE0005104400_proz,DE0005140008_Open,DE0005140008_proz,DE0005158703_Open,DE0005158703_proz,DE0005190003_Open,DE0005190003_proz,DE0005194062_Open,DE0005194062_proz,DE0005200000_Open,DE0005200000_proz,DE0005313704_Open,DE0005313704_proz,DE0005403901_Open,DE0005403901_proz,DE0005408116_Open,DE0005408116_proz,DE0005419105_Open,DE0005419105_proz,DE0005439004_Open,DE0005439004_proz,DE0005470306_Open,DE0005470306_proz,DE0005470405_Open,DE0005470405_proz,DE0005493365_Open,DE0005493365_proz,DE0005545503_Open,DE0005545503_proz,DE0005550636_Open,DE0005550636_proz,DE0005552004_Open,DE0005552004_proz,DE0005557508_Open,DE0005557508_proz,DE0005565204_Open,DE0005565204_proz,DE0005659700_Open,DE0005659700_proz,DE0005664809_Open,DE0005664809_proz,DE0005772206_Open,DE0005772206_proz,DE0005773303_Open,DE0005773303_proz,DE0005785604_Open,DE0005785604_proz,DE0005785802_Open,DE0005785802_proz,DE0005800601_Open,DE0005800601_proz,DE0005810055_Open,DE0005810055_proz,DE0005909006_Open,DE0005909006_proz,DE0006047004_Open,DE0006047004_proz,DE0006048432_Open,DE0006048432_proz,DE0006062144_Open,DE0006062144_proz,DE0006070006_Open,DE0006070006_proz,DE0006083405_Open,DE0006083405_proz,DE0006095003_Open,DE0006095003_proz,DE0006200108_Open,DE0006200108_proz,DE0006202005_Open,DE0006202005_proz,DE0006219934_Open,DE0006219934_proz,DE0006231004_Open,DE0006231004_proz,DE0006305006_Open,DE0006305006_proz,DE0006335003_Open,DE0006335003_proz,DE0006452907_Open,DE0006452907_proz,DE0006599905_Open,DE0006599905_proz,DE0006602006_Open,DE0006602006_proz,DE0006632003_Open,DE0006632003_proz,DE0006766504_Open,DE0006766504_proz,DE0006916604_Open,DE0006916604_proz,DE0006969603_Open,DE0006969603_proz,DE0007010803_Open,DE0007010803_proz,DE0007030009_Open,DE0007030009_proz,DE0007037129_Open,DE0007037129_proz,DE0007074007_Open,DE0007074007_proz,DE0007100000_Open,DE0007100000_proz,DE0007164600_Open,DE0007164600_proz,DE0007165631_Open,DE0007165631_proz,DE0007231326_Open,DE0007231326_proz,DE0007236101_Open,DE0007236101_proz,DE0007257503_Open,DE0007257503_proz,DE0007274136_Open,DE0007274136_proz,DE0007276503_Open,DE0007276503_proz,DE0007297004_Open,DE0007297004_proz,DE0007314007_Open,DE0007314007_proz,DE0007446007_Open,DE0007446007_proz,DE0007461006_Open,DE0007461006_proz,DE0007480204_Open,DE0007480204_proz,DE0007493991_Open,DE0007493991_proz,DE0007500001_Open,DE0007500001_proz,DE0007664039_Open,DE0007664039_proz,DE0008019001_Open,DE0008019001_proz,DE0008232125_Open,DE0008232125_proz,DE0008303504_Open,DE0008303504_proz,DE0008402215_Open,DE0008402215_proz,DE0008404005_Open,DE0008404005_proz,DE0008430026_Open,DE0008430026_proz,DE000A0D9PT0_Open,DE000A0D9PT0_proz,DE000A0DJ6J9_Open,DE000A0DJ6J9_proz,DE000A0HN5C6_Open,DE000A0HN5C6_proz,DE000A0JBPG2_Open,DE000A0JBPG2_proz,DE000A0JL9W6_Open,DE000A0JL9W6_proz,DE000A0LD6E6_Open,DE000A0LD6E6_proz,DE000A0TGJ55_Open,DE000A0TGJ55_proz,DE000A0WMPJ6_Open,DE000A0WMPJ6_proz,DE000A0Z23Q5_Open,DE000A0Z23Q5_proz,DE000A0Z2ZZ5_Open,DE000A0Z2ZZ5_proz,DE000A12DM80_Open,DE000A12DM80_proz,DE000A13SX22_Open,DE000A13SX22_proz,DE000A161408_Open,DE000A161408_proz,DE000A161N30_Open,DE000A161N30_proz,DE000A1DAHH0_Open,DE000A1DAHH0_proz,DE000A1EWWW0_Open,DE000A1EWWW0_proz,DE000A1H8BV3_Open,DE000A1H8BV3_proz,DE000A1J5RX9_Open,DE000A1J5RX9_proz,DE000A1ML7J1_Open,DE000A1ML7J1_proz,DE000A1MMCC8_Open,DE000A1MMCC8_proz,DE000A1PHFF7_Open,DE000A1PHFF7_proz,DE000A1X3XX4_Open,DE000A1X3XX4_proz,DE000A288904_Open,DE000A288904_proz,DE000A2E4K43_Open,DE000A2E4K43_proz,DE000A2GS401_Open,DE000A2GS401_proz,DE000A2GS5D8_Open,DE000A2GS5D8_proz,DE000A2LQ884_Open,DE000A2LQ884_proz,DE000A2NB601_Open,DE000A2NB601_proz,DE000A2NBX80_Open,DE000A2NBX80_proz,DE000A2TSL71_Open,DE000A2TSL71_proz,DE000A2YN900_Open,DE000A2YN900_proz,DE000A3CNK42_Open,DE000A3CNK42_proz,DE000A3E5D64_Open,DE000A3E5D64_proz,DE000A3H2200_Open,DE000A3H2200_proz,DE000A3H2333_Open,DE000A3H2333_proz,DE000A3H3LL2_Open,DE000A3H3LL2_proz,DE000BASF111_Open,DE000BASF111_proz,DE000BAY0017_Open,DE000BAY0017_proz,DE000BFB0019_Open,DE000BFB0019_proz,DE000CBK1001_Open,DE000CBK1001_proz,DE000DTR0CK8_Open,DE000DTR0CK8_proz,DE000DWS1007_Open,DE000DWS1007_proz,DE000ENAG999_Open,DE000ENAG999_proz,DE000ENER6Y0_Open,DE000ENER6Y0_proz,DE000EVNK013_Open,DE000EVNK013_proz,DE000FTG1111_Open,DE000FTG1111_proz,DE000HAG0005_Open,DE000HAG0005_proz,DE000JST4000_Open,DE000JST4000_proz,DE000KBX1006_Open,DE000KBX1006_proz,DE000KC01000_Open,DE000KC01000_proz,DE000KGX8881_Open,DE000KGX8881_proz,DE000KSAG888_Open,DE000KSAG888_proz,DE000LEG1110_Open,DE000LEG1110_proz,DE000NWRK013_Open,DE000NWRK013_proz,DE000PAH0038_Open,DE000PAH0038_proz,DE000PAT1AG3_Open,DE000PAT1AG3_proz,DE000PSM7770_Open,DE000PSM7770_proz,DE000SAFH001_Open,DE000SAFH001_proz,DE000SHA0159_Open,DE000SHA0159_proz,DE000SHL1006_Open,DE000SHL1006_proz,DE000STRA555_Open,DE000STRA555_proz,DE000SYM9999_Open,DE000SYM9999_proz,DE000TLX1005_Open,DE000TLX1005_proz,DE000TRAT0N7_Open,DE000TRAT0N7_proz,DE000UNSE018_Open,DE000UNSE018_proz,DE000VTSC017_Open,DE000VTSC017_proz,DE000WACK012_Open,DE000WACK012_proz,DE000WAF3001_Open,DE000WAF3001_proz,DE000WCH8881_Open,DE000WCH8881_proz,DE000ZAL1111_Open,DE000ZAL1111_proz,DE000ZEAL241_Open,DE000ZEAL241_proz,GB00BZ09BD16_Open,GB00BZ09BD16_proz,LU0061462528_Open,LU0061462528_proz,LU0775917882_Open,LU0775917882_proz,LU1066226637_Open,LU1066226637_proz,LU1250154413_Open,LU1250154413_proz,LU1673108939_Open,LU1673108939_proz,LU1704650164_Open,LU1704650164_proz,LU2333210958_Open,LU2333210958_proz,NL0000235190_Open,NL0000235190_proz,NL0009538784_Open,NL0009538784_proz,NL0012044747_Open,NL0012044747_proz,NL0012169213_Open,NL0012169213_proz,US00486H1059_Open,US00486H1059_proz,US00507V1098_Open,US00507V1098_proz,US00724F1012_Open,US00724F1012_proz,US0079031078_Open,US0079031078_proz,US0090661010_Open,US0090661010_proz,US0162551016_Open,US0162551016_proz,US02079K1079_Open,US02079K1079_proz,US02079K3059_Open,US02079K3059_proz,US0231351067_Open,US0231351067_proz,US0255371017_Open,US0255371017_proz,US0258161092_Open,US0258161092_proz,US0311621009_Open,US0311621009_proz,US0326541051_Open,US0326541051_proz,US03662Q1058_Open,US03662Q1058_proz,US0378331005_Open,US0378331005_proz,US0382221051_Open,US0382221051_proz,US0463531089_Open,US0463531089_proz,US0527691069_Open,US0527691069_proz,US0530151036_Open,US0530151036_proz,US0567521085_Open,US0567521085_proz,US09062X1037_Open,US09062X1037_proz,US09075V1026_Open,US09075V1026_proz,US0970231058_Open,US0970231058_proz,US09857L1089_Open,US09857L1089_proz,US11135F1012_Open,US11135F1012_proz,US1264081035_Open,US1264081035_proz,US1273871087_Open,US1273871087_proz,US1491231015_Open,US1491231015_proz,US16119P1084_Open,US16119P1084_proz,US1667641005_Open,US1667641005_proz,US17275R1023_Open,US17275R1023_proz,US1729081059_Open,US1729081059_proz,US1912161007_Open,US1912161007_proz,US1924461023_Open,US1924461023_proz,US20030N1019_Open,US20030N1019_proz,US21037T1097_Open,US21037T1097_proz,US2172041061_Open,US2172041061_proz,US22160K1051_Open,US22160K1051_proz,US22788C1053_Open,US22788C1053_proz,US23804L1035_Open,US23804L1035_proz,US2521311074_Open,US2521311074_proz,US2546871060_Open,US2546871060_proz,US2561631068_Open,US2561631068_proz,US2567461080_Open,US2567461080_proz,US2605571031_Open,US2605571031_proz,US2786421030_Open,US2786421030_proz,US2855121099_Open,US2855121099_proz,US30303M1027_Open,US30303M1027_proz,US3119001044_Open,US3119001044_proz,US3377381088_Open,US3377381088_proz,US34959E1091_Open,US34959E1091_proz,US35137L1052_Open,US35137L1052_proz,US3755581036_Open,US3755581036_proz,US38141G1040_Open,US38141G1040_proz,US4370761029_Open,US4370761029_proz,US4385161066_Open,US4385161066_proz,US45168D1046_Open,US45168D1046_proz,US4523271090_Open,US4523271090_proz,US4581401001_Open,US4581401001_proz,US4592001014_Open,US4592001014_proz,US4612021034_Open,US4612021034_proz,US46120E6023_Open,US46120E6023_proz,US46625H1005_Open,US46625H1005_proz,US47215P1066_Open,US47215P1066_proz,US4781601046_Open,US4781601046_proz,US4824801009_Open,US4824801009_proz,US49271V1008_Open,US49271V1008_proz,US5007541064_Open,US5007541064_proz,US5128071082_Open,US5128071082_proz,US5494981039_Open,US5494981039_proz,US5500211090_Open,US5500211090_proz,US5719032022_Open,US5719032022_proz,US5738741041_Open,US5738741041_proz,US57667L1070_Open,US57667L1070_proz,US5801351017_Open,US5801351017_proz,US58733R1023_Open,US58733R1023_proz,US58933Y1055_Open,US58933Y1055_proz,US5949181045_Open,US5949181045_proz,US5950171042_Open,US5950171042_proz,US5951121038_Open,US5951121038_proz,US60770K1079_Open,US60770K1079_proz,US6092071058_Open,US6092071058_proz,US61174X1090_Open,US61174X1090_proz,US64110L1061_Open,US64110L1061_proz,US64110W1027_Open,US64110W1027_proz,US6541061031_Open,US6541061031_proz,US67066G1040_Open,US67066G1040_proz,US67103H1077_Open,US67103H1077_proz,US6792951054_Open,US6792951054_proz,US6795801009_Open,US6795801009_proz,US6937181088_Open,US6937181088_proz,US6974351057_Open,US6974351057_proz,US7043261079_Open,US7043261079_proz,US70450Y1038_Open,US70450Y1038_proz,US7134481081_Open,US7134481081_proz,US7223041028_Open,US7223041028_proz,US7427181091_Open,US7427181091_proz,US7475251036_Open,US7475251036_proz,US75886F1075_Open,US75886F1075_proz,US7782961038_Open,US7782961038_proz,US79466L3024_Open,US79466L3024_proz,US81181C1045_Open,US81181C1045_proz,US82968B1035_Open,US82968B1035_proz,US83088M1027_Open,US83088M1027_proz,US8486371045_Open,US8486371045_proz,US8552441094_Open,US8552441094_proz,US8716071076_Open,US8716071076_proz,US8725901040_Open,US8725901040_proz,US88160R1014_Open,US88160R1014_proz,US8825081040_Open,US8825081040_proz,US88579Y1010_Open,US88579Y1010_proz,US89417E1091_Open,US89417E1091_proz,US91324P1021_Open,US91324P1021_proz,US92343E1029_Open,US92343E1029_proz,US92343V1044_Open,US92343V1044_proz,US92345Y1064_Open,US92345Y1064_proz,US92532F1003_Open,US92532F1003_proz,US92556V1061_Open,US92556V1061_proz,US92826C8394_Open,US92826C8394_proz,US9311421039_Open,US9311421039_proz,US9314271084_Open,US9314271084_proz,US98138H1014_Open,US98138H1014_proz,US98389B1008_Open,US98389B1008_proz,US98980G1022_Open,US98980G1022_proz,US98980L1017_Open,US98980L1017_proz,USN070592100_Open,USN070592100_proz,Woche,Jahrestag,Tag,Wochentag,Stunde,Minute
0,2023-08-17,15.819999694824219,1.8113616741588512,110.0,1.5122858487427226,13.880000114440918,-2.0172891258111503,230.0,-0.8771929824561431,9.817000389099121,-0.40363231552897894,44.02000045776367,0.9497923051812851,99.5999984741211,-0.8577179487475606,31.700000762939453,-1.886787699736292,119.80000305175781,-0.4166666666666652,90.19999694824219,-1.925202386199154,89.4000015258789,-2.099449199866199,32.900001525878906,0.0,23.65999984741211,-0.9243668924657666,66.19999694824219,-0.36341287165715386,61.29999923706055,-1.9818344806930677,27.260000228881836,0.07155116232253622,151.8000030517578,0.5252810477528014,12.0,3.9800955682850914,46.099998474121094,-1.5069983884649418,43.2400016784668,-0.9579891930999396,18.996000289916992,-0.03155842441405765,27.020000457763672,-1.1913614577540033,32.52000045776367,-1.292302058293271,20.959999084472656,-1.45631620802803,45.34000015258789,-1.0494170076945308,48.400001525878906,-0.3928026274644836,29.610000610351562,-0.7820453703829777,45.18000030517578,-1.3064662413228567,25.200000762939453,-0.24509586219094714,166.5,-0.5492884478166205,31.559999465942383,-1.7845745089838383,77.19999694824219,-0.6508721712917276,71.91999816894531,-0.11101055283149197,48.099998474121094,-1.5213772061169473,92.75,0.0,70.6500015258789,-0.85166572052785,13.664999961853027,-0.3727185305780423,23.0,0.21738798721977481,27.3799991607666,-1.1070152774400377,29.899999618530273,-3.7313446355171864,32.76499938964844,-0.5285250161826682,4.300000190734863,-0.9021867942821227,96.9000015258789,-1.6914417983190155,62.099998474121094,-0.6840423016366781,159.89999389648438,-0.7178488878847644,35.79999923706055,-1.2324998095322726,27.84000015258789,-1.6514382588680987,73.58000183105469,-0.8693281251991647,148.1999969482422,-0.13495071009483883,63.79999923706055,-2.6266421657651806,670.0,-1.266766020864385,247.6999969482422,0.8084074572923594,38.790000915527344,-0.33784061762407447,54.5,-0.5514761826157288,68.11000061035156,-0.7405213638311814,126.0,0.2259877125492915,366.3999938964844,-3.7499966828719478,100.80000305175781,-1.35883089567711,137.4199981689453,-1.0455112289492363,2.6640000343322754,-3.6117365088989883,133.60000610351562,-0.6069825745327551,227.0,-0.45662100456621557,14.600000381469727,-1.3185259014240946,1.3270000219345093,-0.15467705161218426,12.880000114440918,-0.4615416893592239,18.06999969482422,-0.9648130998689664,24.25,-1.2499968210856083,44.52000045776367,-0.3623184962974757,7.150000095367432,-2.053444524692283,115.0,-0.2092396426809251,7.204999923706055,-1.8894297047593822,8.649999618530273,-0.9716715626861716,9.960000038146973,-2.9929268996608305,197.85000610351562,-1.5170670037926715,221.39999389648438,-0.3604429208189486,353.29998779296875,-0.7264616227592446,202.39999389648438,-0.6403955919989213,75.1500015258789,0.4104009001641984,20.559999465942383,-0.7850826987280901,12.699999809265137,-0.6279428975141443,43.41999816894531,-6.341109378103327,117.9000015258789,-1.6877637130801704,20.059999465942383,-1.5763532357184196,35.189998626708984,1.157400738678116,109.5999984741211,0.3738332017559909,21.299999237060547,0.37523416909557294,62.0,-0.5247617206073918,65.9000015258789,-1.3595074591740919,25.1200008392334,-0.34628762362631793,24.0,-1.4675068170718286,71.80000305175781,-0.1395067992401633,184.0,-0.7567534575591228,16.06999969482422,-0.3128863485158173,1.7000000476837158,0.0,20.260000228881836,-1.9364419139401234,15.65999984741211,-0.2594031235740535,70.41999816894531,-1.0798444678811525,4.40500020980835,-0.7963560310353168,41.79999923706055,-1.166179650184107,37.32500076293945,-3.351051070900468,31.360000610351562,0.38119708061747914,48.15999984741211,-0.08532618305452377,7.638000011444092,-0.8942703287893705,26.360000610351562,-1.5444000942922531,6.179999828338623,-3.6277604658984774,9.270000457763672,-1.0916968281791228,17.0,-0.928147781822164,5.465000152587891,-0.1829867996819834,37.040000915527344,-0.10604696244120859,75.0,-0.5412740427871765,6.690000057220459,-0.907714698451001,34.20000076293945,0.1746145446099856,45.53499984741211,-0.40446297879807025,50.900001525878906,-1.9676643292450002,7.199999809265137,-1.1980206317598552,10.085000038146973,-1.324821204776161,33.83000183105469,-0.686975941998369,31.780000686645508,-1.1370834241522854,11.0600004196167,0.49371050095552427,13.494999885559082,-2.453531066065384,17.649999618530273,-0.9831418233782196,8.800000190734863,-2.585003660674512,29.979999542236328,0.5513433662586387,47.599998474121094,-0.2120939248824283,64.12000274658203,-0.6029848704458773,7.710000038146973,-1.359223564656864,36.779998779296875,-0.6114542065095652,17.639999389648438,-0.9609953146505146,60.959999084472656,-3.1043610064123595,100.5999984741211,-2.848426210407673,49.790000915527344,-1.4288571223486035,9.199999809265137,-1.2687388201761851,7.860000133514404,-1.5028021773214717,11.510000228881836,3.8938015305881812,5.434999942779541,-0.18382773486487203,46.099998474121094,-1.2584114322727324,49.25,0.5030181009301415,90.23999786376953,-1.0507516778740955,59.70000076293945,-1.1579830506281974,19.989999771118164,-2.402859540834079,6.019999980926514,-2.8590172093085564,78.5,-3.5460991512335838,20.799999237060547,-2.1791712537709396,77.25,0.32092425558805093,132.64999389648438,-1.2878764759410521,27.229999542236328,-3.6767391850309417,33.650001525878906,0.30488503397696487,4697.0,0.0,34.5,-1.4534883076207206,7.414999961853027,-1.6021347026178523,51.45000076293945,-1.2682956602515283,0.5575000047683716,-1.7605616436358051,1.3995000123977661,-0.1415409956363356,32.79999923706055,-1.380171387364626,10.010000228881836,59.91671409388724,128.0,-0.6897671031372399,197.80999755859375,1.0486858364896046,112.55000305175781,-10.983905253568171,43.150001525878906,0.6542116798723852,8.100000381469727,-0.2450919664624518,91.0,0.044234120747921324,525.0,-0.6918538221942994,107.62000274658203,0.9670571459461375,129.22000122070312,-2.2892416236262703,360.6099853515625,0.33793249915006207,130.4499969482422,-1.801322997529653,129.8000030517578,-1.8934722284045358,135.4600067138672,-0.5672447612115605,79.37000274658203,0.30464314228018097,161.91000366210938,-0.2179636938127949,263.8699951171875,-0.7693760592525578,177.74000549316406,0.14815345529524127,296.6600036621094,0.8618015207556562,177.13999938964844,0.28161235239314575,139.19000244140625,3.684866239670459,69.23999786376953,-0.9548663713587757,203.9600067138672,0.49320369531475894,252.42999267578125,0.30765713449596443,132.0,0.0,265.260009765625,-0.133845546277489,98.4000015258789,-0.049022599762560404,230.57000732421875,0.939699239975833,3203.199951171875,-1.7232998702910285,836.510009765625,-0.1523333052423581,30.260000228881836,1.9821617852530782,224.25,0.1089399009685188,277.0199890136719,-0.49788333317991595,428.30999755859375,-1.0262894544570633,159.17999267578125,0.7198709837147987,54.439998626708984,0.5664194699138925,489.7099914550781,0.3140992253875652,60.58000183105469,0.5609637834747438,69.30999755859375,-0.4053253790896716,46.630001068115234,-1.038069505860606,105.4800033569336,-0.04770373202003242,43.82500076293945,0.9884852834485702,559.469970703125,-0.39662644957244586,149.0,1.6761311034097393,90.05000305175781,3.69918740062416,111.0999984741211,-1.6324965649678225,86.91999816894531,0.04655600137315474,48.2599983215332,1.3859719912135304,144.25999450683594,0.443103752473184,53.77000045776367,0.29706618195128875,43.310001373291016,0.09313367826959684,120.33000183105469,-0.3368150207845755,293.04998779296875,-0.6454089450791733,57.25,0.4016824374357242,122.12999725341797,-0.20776198470520146,58.599998474121094,-0.4354642059997693,33.599998474121094,1.5174506477170668,77.98999786376953,-0.8104611066431788,330.0,-0.7907903104449887,333.7699890136719,0.027498270052039864,187.4600067138672,0.32261862420657206,500.0,-0.5530205104946617,168.86000061035156,-1.4672119466486389,33.560001373291016,0.5217868612372945,141.00999450683594,0.5332006117400923,495.8500061035156,-0.10073404042686418,298.05999755859375,-1.423736402513076,150.8800048828125,0.22875349977866666,35.616668701171875,0.0,172.86000061035156,-0.8735067304494137,476.0299987792969,1.059304179878895,33.83000183105469,0.2376056887596567,33.59000015258789,0.5076087202904311,650.1799926757812,0.6753430521926118,6.380000114440918,-0.8025712773962246,383.8500061035156,1.3260751830527662,207.7100067138672,-0.11862081302429495,57.869998931884766,0.05211740545718602,45.52000045776367,-0.35906607379059263,286.1499938964844,-0.04257259753910336,1253.8800048828125,0.2532181485418672,108.66000366210938,0.25706829232825523,320.5400085449219,-0.1262288217372065,79.8499984741211,0.39191554231154946,64.48999786376953,0.047197574966517664,98.98999786376953,-4.348640069733123,71.98999786376953,-0.09831418233782196,58.290000915527344,0.19214080410754342,415.0,0.3796523025550558,103.01000213623047,-3.105285341153663,107.43000030517578,-0.22846785929726554,439.70001220703125,-0.10382341373581516,952.5700073242188,0.6794269651224871,72.33999633789062,1.4354396871592234,403.0400085449219,-0.17252027556481364,85.29000091552734,1.0865715368470141,213.0,1.021339809405175,122.83000183105469,-0.42974929179041554,59.0099983215332,1.3993169218022183,181.2100067138672,-0.1513052827561867,80.52999877929688,0.0,153.2100067138672,0.28268534222331,110.19000244140625,0.018165554809024265,800.1099853515625,1.9667948149877823,115.76000213623047,5.006194749983139,206.57000732421875,0.485677742813051,193.2899932861328,-0.0829385217120171,4.619999885559082,-0.22222730848524552,104.55000305175781,0.8281978434910187,97.08000183105469,0.34997049155995885,99.0,0.6834458570933899,450.1600036621094,0.4527193781005634,138.66000366210938,-0.16865566896986373,226.05999755859375,-1.7014851321818125,165.72000122070312,0.4404023953427538,101.2300033569336,-1.7583505519319642,166.1699981689453,-0.5752416745243738,495.4800109863281,0.9069582686507038,204.6999969482422,0.11436314794941449,33.36000061035156,0.3629731606173303,235.58999633789062,0.11271448494905023,344.2099914550781,0.27627074781779726,11.229999542236328,-0.7054666898553608,240.0,0.3370278755589373,160.89999389648438,1.4387502082659598,27.920000076293945,-2.2827648577613657,231.97999572753906,0.16067152292877918,58.470001220703125,0.034382771863916695,140.0,0.41283659607840306,65.23999786376953,1.4228890705189068,655.739990234375,1.7056196691688896,33,229,17,Thursday,0,0
